"length_url","length_hostname","ip","nb_dots","nb_qm","nb_eq","nb_slash","nb_www","ratio_digits_url","ratio_digits_host","tld_in_subdomain","prefix_suffix","shortest_word_host","longest_words_raw","longest_word_path","phish_hints","nb_hyperlinks","ratio_intHyperlinks","empty_title","domain_in_title","domain_age","google_index","page_rank"
462,26,1,5,1,1,9,0,0.422077922,0.307692308,0,0,10,288,288,0,1,0,1,1,7086,1,3
71,11,0,2,0,0,8,0,0,0,0,1,8,9,9,3,4,1,0,1,-1,1,0
14,7,0,1,0,0,2,0,0,0,0,0,4,4,0,0,149,0.899328859,0,0,6240,0,3
28,15,0,2,0,0,4,1,0,0,0,0,3,7,4,0,8,1,0,1,7006,0,1
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,73,0.98630137,0,0,3541,0,2
29,22,0,2,0,0,2,0,0,0,0,0,8,9,0,0,44,0.318181818,0,1,7298,0,5
43,14,0,2,0,0,4,1,0,0,0,0,3,10,10,0,58,0.862068966,0,0,4914,0,5
29,7,0,1,0,0,3,0,0.172413793,0,0,0,4,13,13,0,6,0.5,0,1,5130,1,6
32,25,0,2,0,0,2,0,0,0,0,0,8,12,0,0,14,0.071428571,0,1,7295,1,5
43,21,0,2,0,0,4,0,0,0,0,0,17,17,5,0,0,0,1,1,1093,1,0
26,13,0,1,0,0,4,0,0,0,0,1,4,4,4,1,30,1,0,1,2426,1,2
29,20,0,2,0,0,3,0,0.068965517,0.1,0,0,5,11,0,0,8,1,0,0,1336,1,6
67,22,0,2,0,0,5,1,0.014925373,0,0,0,3,14,10,0,46,0.565217391,0,1,5778,0,6
82,16,0,2,1,1,6,0,0.06097561,0,0,1,5,28,28,1,10,0,0,0,8348,1,10
43,14,0,3,0,0,5,0,0.139534884,0,0,0,2,8,6,0,216,0.87037037,0,1,7159,0,3
49,18,0,2,0,0,4,1,0,0,0,0,3,11,11,0,118,0.762711864,0,0,9174,0,7
125,17,0,4,1,1,10,0,0,0,0,1,14,21,21,4,6,0.333333333,0,1,4609,1,3
34,26,0,2,0,0,3,0,0,0,0,0,8,13,0,0,192,0.708333333,0,1,7297,0,5
47,16,0,2,0,0,4,0,0,0,0,0,5,17,17,2,1,0,0,0,8348,0,10
35,26,0,2,0,0,3,1,0,0,0,0,3,18,0,0,196,0.943877551,0,1,2662,0,4
64,13,0,3,0,0,6,0,0,0,0,0,7,10,10,0,21,1,0,1,81,1,0
40,32,0,2,0,0,3,0,0.15,0.1875,0,0,13,14,0,0,232,0.478448276,0,1,1546,1,2
50,42,0,2,0,0,3,0,0,0,0,0,6,14,0,0,7,0.428571429,0,1,2157,0,0
50,15,0,2,0,0,5,1,0.04,0,0,0,3,8,8,0,296,0.760135135,0,0,9285,0,7
85,13,0,3,0,0,7,0,0.011764706,0,0,1,10,17,17,0,33,0.515151515,0,1,213,1,0
136,17,0,2,0,0,5,1,0.029411765,0,0,1,3,13,13,1,150,0.88,0,1,7403,0,5
130,31,0,2,1,1,7,0,0.076923077,0,0,1,2,17,17,0,26,0.115384615,0,1,8019,1,4
55,18,0,2,0,0,6,1,0,0,0,0,3,10,6,0,299,0.959866221,0,0,4175,0,8
144,32,1,5,3,3,6,0,0.090277778,0.40625,0,1,3,14,14,0,27,0.888888889,0,1,1533,1,2
121,53,1,8,1,1,4,0,0.198347107,0.094339623,1,0,2,32,32,1,4,1,0,1,724,1,1
69,18,0,1,0,0,9,0,0,0,0,0,14,14,10,0,13,0.846153846,0,1,100,1,0
33,24,0,2,0,0,3,0,0,0,0,1,2,8,0,1,47,0,0,1,-1,0,1
59,15,0,2,1,0,3,0,0.06779661,0,0,0,4,8,8,0,119,0.87394958,0,0,8209,0,5
60,29,0,8,1,0,5,0,0,0,0,0,2,7,7,0,22,0.409090909,0,1,-1,1,0
42,18,0,2,0,0,5,0,0,0,0,0,12,12,10,0,130,0.884615385,0,1,-1,1,4
35,14,0,2,0,0,5,0,0.028571429,0,0,0,2,8,8,0,9,1,0,1,9070,0,5
53,21,0,2,0,0,6,1,0.037735849,0,0,0,3,13,7,0,0,0,0,1,5972,1,0
24,17,0,2,0,0,2,0,0,0,0,0,10,10,0,0,12,0.75,0,0,5890,0,2
31,23,0,2,0,0,3,1,0,0,0,0,3,15,0,0,103,0.922330097,0,1,2373,0,0
59,13,0,2,1,1,4,0,0,0,0,0,7,14,14,0,18,0.833333333,0,1,-1,1,0
17,9,0,1,0,0,3,0,0,0,0,0,5,5,0,0,24,0.708333333,0,0,1895,0,0
109,20,1,3,0,0,9,0,0.201834862,0,0,1,14,32,32,3,1,1,1,1,658,1,0
27,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,507,0.98816568,0,0,4527,0,2
47,12,0,3,0,0,5,0,0.021276596,0,0,0,6,8,8,2,205,0.917073171,0,1,3442,1,0
19,11,0,2,0,0,3,1,0,0,0,0,3,3,0,0,54,0.62962963,0,1,10284,0,5
57,25,1,5,0,0,4,0,0.052631579,0.12,0,1,1,8,7,2,21,0.19047619,0,1,5616,1,5
67,26,0,3,0,0,4,1,0,0,0,0,3,18,8,1,151,0.854304636,0,1,7870,1,5
34,25,0,2,0,0,3,1,0,0,0,0,3,17,0,0,119,0.957983193,0,1,7282,0,4
34,23,0,2,0,0,4,1,0,0,0,1,3,9,2,0,0,0,1,1,8256,0,4
88,22,0,2,0,0,5,0,0.056818182,0,0,0,8,9,9,0,182,0.065934066,0,0,5979,1,5
115,15,0,1,0,0,7,0,0.086956522,0,0,0,11,12,12,0,45,0.444444444,0,1,-1,0,4
48,18,0,3,0,0,3,0,0,0,0,1,2,11,11,1,5,0.4,0,1,-1,1,3
36,15,0,3,0,0,3,0,0,0,0,0,2,9,8,0,0,0,1,1,-1,1,1
72,15,0,1,0,0,8,0,0.111111111,0,0,0,11,11,10,0,47,0.936170213,0,1,-2,0,4
51,31,0,2,0,0,4,0,0.098039216,0.161290323,0,0,13,13,11,0,31,0.225806452,0,1,1546,1,2
25,18,0,2,0,0,2,0,0,0,0,0,11,11,0,0,234,0.871794872,0,1,5616,0,1
23,16,0,2,0,0,2,0,0,0,0,0,3,9,0,0,12,0,0,1,7253,1,1
97,50,1,5,0,0,5,0,0.237113402,0,0,1,2,32,32,1,84,0.488095238,0,0,966,1,0
43,19,0,3,0,0,4,1,0,0,0,0,3,11,5,0,12,1,0,1,8661,1,4
88,23,0,3,0,0,8,1,0,0,0,0,3,15,9,1,71,0.929577465,0,1,8329,0,4
63,13,0,1,0,0,3,0,0.047619048,0,0,0,9,9,8,0,192,0.953125,0,1,2622,0,4
27,16,0,1,0,0,4,0,0,0,0,1,5,7,2,0,0,0,1,1,1787,1,1
49,19,0,2,0,0,4,1,0.020408163,0,0,0,3,11,9,0,28,0.964285714,0,0,6336,0,4
56,18,0,4,0,0,5,1,0.053571429,0,0,0,3,8,8,1,0,0,1,1,11785,0,5
123,13,0,3,0,0,8,1,0.048780488,0,0,0,3,9,9,0,55,0.690909091,0,1,9284,1,7
93,21,0,2,0,0,6,0,0.086021505,0,0,0,4,12,12,0,48,0.8125,0,1,5118,0,5
75,42,0,5,0,0,3,0,0.013333333,0.023809524,0,0,1,17,17,0,21,0.19047619,0,1,5627,1,5
65,18,0,2,0,0,5,1,0,0,0,1,3,10,8,0,102,0.774509804,0,0,4315,0,5
129,26,0,2,0,0,5,0,0.031007752,0,0,0,8,13,13,0,118,0.720338983,0,1,4059,0,5
61,15,0,3,0,0,5,1,0.016393443,0,0,1,3,9,9,0,191,0.979057592,0,0,5668,1,5
123,21,0,5,1,1,9,1,0,0,0,1,3,15,15,4,6,0.333333333,0,1,4609,1,3
61,32,0,5,0,0,3,0,0.081967213,0.15625,0,0,1,15,15,0,21,0.19047619,0,1,5616,1,5
107,19,1,2,0,0,10,1,0.158878505,0,0,1,3,32,32,3,88,0.897727273,0,1,2047,1,0
45,12,0,1,0,0,6,0,0.066666667,0,0,0,8,11,11,0,224,0.866071429,0,1,7858,0,6
128,15,1,1,0,1,6,0,0.1796875,0,0,0,12,75,75,2,1,1,1,1,2114,1,1
28,15,0,1,0,0,3,0,0.107142857,0,0,0,12,12,0,0,139,0.964028777,0,1,1483,1,2
49,17,0,2,0,0,5,1,0,0,0,1,3,9,8,0,211,0.933649289,0,1,2342,1,3
79,13,1,3,0,0,10,1,0.151898734,0,0,1,3,15,15,4,4,1,0,1,2618,1,0
58,19,0,3,0,0,5,1,0.051724138,0,0,0,3,11,6,0,132,0.787878788,0,1,-1,0,5
46,16,0,2,0,0,4,0,0,0,0,0,2,9,9,0,323,0.913312693,0,0,7131,0,7
79,19,0,4,1,1,7,0,0,0,0,0,2,12,11,0,7,0.571428571,0,1,39,1,0
65,12,0,1,0,0,10,0,0,0,0,1,8,8,7,4,13,0.846153846,0,1,-1,1,2
53,24,0,2,0,0,5,0,0.018867925,0,0,0,18,18,10,0,63,0.301587302,0,1,2332,1,0
20,13,0,2,0,0,2,0,0,0,0,0,6,6,0,0,37,0.864864865,0,0,5574,0,3
57,24,0,5,0,0,3,1,0,0,0,0,3,16,9,0,23,0.869565217,0,1,3157,0,5
37,22,0,2,0,0,3,1,0,0,0,0,3,14,7,0,205,0.995121951,0,1,7587,0,5
268,26,0,3,1,2,5,0,0.130597015,0.076923077,0,0,10,200,200,1,1,0,1,1,7083,1,3
50,20,0,3,0,0,5,1,0,0,0,0,3,12,6,0,85,0.705882353,0,1,5625,1,2
44,18,0,2,0,0,5,1,0.136363636,0,0,0,3,10,6,1,102,0.343137255,0,1,7980,0,6
43,34,0,2,0,0,3,0,0,0,0,0,6,23,0,1,41,0.975609756,0,1,5230,1,7
24,15,0,2,0,0,3,1,0,0,0,0,3,7,0,0,200,0.98,0,0,5300,0,3
25,16,0,3,0,0,3,1,0,0,0,0,3,5,0,0,178,0.848314607,0,0,-1,0,5
169,23,1,3,0,0,11,0,0.213017751,0,0,0,9,41,41,1,17,0.882352941,0,1,6764,1,2
121,37,1,4,0,0,8,1,0.157024793,0,0,1,3,32,32,3,31,1,0,1,-1,1,1
39,17,0,3,0,0,3,1,0,0,0,0,3,9,9,0,47,0.978723404,0,1,7957,1,5
45,22,0,3,0,0,4,0,0,0,0,1,1,8,5,1,108,0.981481481,0,1,5985,1,4
28,13,0,1,0,0,4,0,0,0,0,0,9,9,6,0,32,0.5625,0,1,1019,0,2
29,20,0,2,0,0,3,1,0,0,0,0,3,13,0,0,98,0.867346939,0,0,-1,0,2
74,17,1,1,0,0,5,0,0.108108108,0,0,0,13,13,10,1,208,0.307692308,0,1,6056,0,8
27,19,0,2,0,0,3,1,0,0,0,0,3,12,0,0,62,0.709677419,0,0,-1,0,1
148,21,0,6,1,1,10,0,0,0,0,1,17,17,17,2,4,1,0,1,2015,1,1
65,15,0,2,0,0,7,0,0.123076923,0,0,0,3,8,8,0,363,0.958677686,0,0,9799,0,8
41,23,0,2,0,0,5,0,0,0,0,1,4,8,4,0,0,0,0,1,3384,1,0
135,13,0,1,1,2,12,0,0.037037037,0,0,1,10,10,10,3,22,0.863636364,0,1,777,1,1
30,21,0,2,0,0,3,1,0,0,0,0,3,13,0,0,13,0,1,1,1228,0,1
36,27,0,2,0,0,3,0,0.083333333,0.111111111,0,1,4,12,0,0,28,0.25,0,1,7142,1,1
80,20,0,2,0,0,6,1,0,0,0,1,3,12,9,0,88,0.193181818,0,0,7917,0,6
104,28,1,4,0,0,6,0,0.25,0,0,1,3,32,32,0,31,0.032258065,0,0,1016,1,2
48,15,0,2,0,0,3,0,0,0,0,0,4,24,24,0,1,0,0,0,8350,1,10
77,15,0,2,0,0,4,1,0,0,0,0,3,13,13,0,66,0.848484848,0,0,8829,0,6
44,17,0,5,0,0,3,0,0.090909091,0.235294118,0,1,4,6,6,0,3,1,0,1,724,1,1
160,21,1,3,1,4,6,1,0.15,0,0,1,3,43,43,2,23,0.782608696,0,1,4284,1,1
80,18,1,2,0,0,6,1,0.225,0,0,1,3,32,32,2,48,1,0,1,1669,1,0
51,21,0,3,0,0,5,1,0,0,0,0,3,14,7,1,33,0.242424242,0,1,1974,1,1
40,14,0,2,0,0,4,1,0,0,0,1,3,11,11,0,198,0.98989899,0,1,6895,0,4
32,23,0,2,0,0,3,0,0,0,0,0,9,9,0,0,55,0.2,0,1,7448,0,8
35,26,0,3,0,0,3,0,0,0,0,0,6,8,0,0,0,0,1,1,129,1,0
126,50,1,4,1,3,4,0,0.174603175,0,1,1,3,17,17,0,4,1,0,1,4003,1,0
52,27,0,3,0,0,3,1,0,0,0,0,3,19,6,0,9,0.111111111,0,0,-1,1,4
124,14,1,3,1,0,4,0,0.298387097,0,0,0,7,90,90,0,4,1,0,1,-1,1,0
28,20,0,2,0,0,3,1,0,0,0,0,3,12,0,0,45,0.755555556,0,1,7030,0,2
69,15,0,4,1,2,5,0,0,0,0,0,4,7,7,0,97,0.865979381,0,0,8348,0,10
126,50,1,4,1,3,4,0,0.126984127,0,1,1,3,17,17,0,51,1,0,1,3993,1,0
24,13,0,2,0,0,3,1,0,0,0,0,3,5,2,0,456,0.993421053,0,0,-1,0,5
64,36,0,5,0,0,5,0,0.046875,0.083333333,0,0,1,7,5,1,22,0.181818182,0,1,5626,1,5
38,12,0,1,0,0,5,0,0,0,0,0,8,11,11,0,412,0.550970874,0,0,960,0,3
28,20,0,2,0,0,3,0,0,0,0,0,7,8,0,0,3,1,0,1,-1,0,0
66,16,1,2,0,0,5,1,0.106060606,0,0,0,3,9,9,0,154,0.792207792,0,0,3958,1,3
49,14,0,3,0,0,4,0,0,0,0,0,7,19,19,0,2,1,0,1,5279,0,0
27,20,0,2,0,0,2,0,0,0,0,0,14,14,0,1,125,0.208,0,1,1,1,0
37,29,0,2,0,0,3,1,0,0,0,0,3,21,0,0,313,0.955271565,0,1,6710,0,5
102,15,0,3,0,0,11,1,0.049019608,0,0,1,3,12,12,0,0,0,1,1,9621,0,6
43,10,0,1,0,0,6,0,0,0,0,0,7,7,7,0,0,0,1,1,2275,1,2
41,16,0,2,0,0,5,0,0,0,0,1,2,9,7,0,229,0.746724891,0,1,3893,1,10
238,15,1,2,1,3,8,0,0.369747899,0,0,0,11,64,64,2,16,0.9375,0,1,241,1,0
37,18,0,2,0,0,3,0,0,0,0,0,14,14,7,0,80,0.175,0,1,2606,1,0
53,13,1,2,0,0,3,0,0.396226415,0,0,0,3,32,32,0,0,0,1,1,-1,1,2
42,16,0,2,0,0,5,0,0,0,0,0,5,11,11,2,1,0,0,0,8347,1,10
326,19,1,6,1,5,4,0,0.190184049,0,0,0,13,32,32,1,33,0.878787879,0,1,82,1,0
20,13,0,2,0,0,2,0,0,0,0,0,5,5,0,0,316,0.958860759,0,1,7546,0,4
55,17,0,3,0,0,4,1,0.018181818,0.058823529,0,0,3,9,8,0,261,0.98467433,0,1,7431,0,7
34,9,0,1,0,0,5,0,0,0,0,0,6,7,7,1,0,0,1,1,-1,0,2
127,50,1,4,1,3,4,0,0.141732283,0,1,1,3,17,17,0,4,1,0,1,4003,1,0
63,15,0,2,0,0,8,0,0.031746032,0,0,1,11,11,7,2,97,0.082474227,0,1,1109,1,0
43,16,0,3,0,0,4,0,0,0,0,0,2,9,8,0,379,0.920844327,0,0,7133,0,7
32,23,0,2,0,0,3,1,0,0,0,0,3,15,0,0,93,0.698924731,0,1,2660,0,5
46,18,0,3,0,0,5,1,0,0,0,0,3,10,8,0,0,0,0,1,-1,1,0
64,18,0,2,0,0,5,1,0,0,0,0,3,10,8,0,73,0.917808219,0,0,6653,0,4
44,25,0,5,0,0,3,0,0.068181818,0,0,0,1,8,6,0,19,0.631578947,0,1,5613,1,5
47,20,0,3,0,0,5,1,0,0,0,0,3,12,6,0,86,0.906976744,0,1,8045,0,6
48,27,0,3,0,0,3,0,0.0625,0.111111111,0,0,6,16,8,1,7,1,0,0,3014,1,4
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,253,0.418972332,0,0,6207,0,4
36,17,0,1,0,0,4,0,0.083333333,0.176470588,0,0,13,13,6,0,23,0,0,1,240,1,0
58,16,0,3,0,0,5,1,0,0,0,1,3,15,15,0,123,0.926829268,0,0,3849,1,5
30,22,0,2,0,0,2,0,0,0,0,0,8,9,0,0,14,0.071428571,0,1,7295,1,5
105,37,0,3,1,1,7,0,0,0,0,1,10,22,8,3,22,0.909090909,0,1,397,1,0
24,15,0,2,0,0,3,1,0,0,0,1,2,5,0,0,306,0.954248366,0,1,2486,0,1
37,21,0,2,0,0,3,0,0.135135135,0.238095238,0,0,7,9,8,0,36,0.75,0,1,7634,1,6
54,19,0,3,0,0,4,1,0.018518519,0,0,0,3,11,6,0,75,0.6,0,1,9044,1,6
26,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,424,0.891509434,0,1,7241,0,5
67,13,0,2,0,0,6,1,0,0,0,0,3,11,11,0,118,0.711864407,0,0,6686,1,5
157,21,1,4,0,1,3,1,0.363057325,0,0,0,3,23,23,1,31,0.483870968,0,1,-1,1,0
78,32,0,3,0,0,4,1,0,0,0,0,3,24,10,0,16,0.4375,0,1,3447,0,4
87,31,0,4,0,0,5,0,0.103448276,0,0,0,5,11,9,0,0,0,1,1,7445,1,8
24,17,0,2,0,0,2,1,0,0,0,0,3,9,0,0,66,0.181818182,0,1,933,0,0
213,24,1,3,1,3,5,0,0.356807512,0,0,0,18,64,64,2,164,0.329268293,0,1,5669,1,0
56,47,0,4,0,0,3,0,0.125,0.14893617,0,0,1,30,0,0,22,0.227272727,0,1,5616,1,5
58,18,0,3,0,0,6,1,0,0,0,0,3,10,7,2,75,0.906666667,0,1,-1,1,2
30,21,0,2,0,0,3,1,0,0,0,0,3,13,0,0,32,1,0,0,4317,0,3
100,24,0,3,0,0,7,1,0.11,0,0,1,3,16,8,3,0,0,1,1,6323,0,5
83,21,0,2,0,0,5,1,0,0,0,0,3,13,10,0,56,0.553571429,0,1,6261,0,7
46,23,0,2,0,0,4,1,0,0,0,1,3,8,7,1,35,0.371428571,0,1,8225,0,5
164,16,1,3,1,2,8,1,0.25,0,0,1,3,64,64,4,22,0.818181818,0,1,4508,1,2
41,25,0,2,0,0,3,0,0.195121951,0.32,0,0,10,11,8,0,8,1,0,0,1338,1,6
45,19,0,3,0,0,3,1,0.022222222,0.052631579,0,0,3,14,14,0,6,0.666666667,0,1,-2,0,3
39,25,0,2,0,0,4,0,0.205128205,0.32,0,0,10,11,5,0,8,1,0,0,1338,1,6
43,25,0,2,0,0,4,1,0,0,0,0,3,17,8,0,82,0.975609756,0,0,7081,0,5
60,21,0,1,0,0,4,0,0,0,0,0,17,17,8,1,24,0.625,0,1,2700,0,3
907,29,1,6,1,4,7,0,0.175303197,0,0,1,8,240,240,2,1,1,0,1,1037,1,2
32,24,1,3,0,0,3,0,0.1875,0.25,0,1,3,8,0,0,21,0.428571429,0,1,8094,1,4
88,27,0,5,1,2,6,1,0.011363636,0,0,0,3,19,9,0,5,1,0,1,2369,1,0
24,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,65,0.8,0,1,3229,0,2
59,18,0,2,0,0,4,1,0,0,0,0,3,10,10,0,205,0.697560976,0,1,5225,0,8
30,15,0,1,0,0,3,0,0,0,0,0,11,11,4,0,54,1,0,1,-2,0,3
48,25,0,4,0,0,4,1,0.020833333,0,0,0,3,15,5,0,24,0.5,0,1,3718,1,3
49,13,0,3,1,1,3,1,0.020408163,0,0,0,3,10,10,0,2,0,0,1,2290,0,4
43,25,0,3,0,0,3,0,0.186046512,0.32,0,0,10,11,5,0,8,1,0,0,1338,1,6
35,26,0,2,0,0,3,0,0,0,0,1,4,11,0,0,5,0.8,1,1,2837,1,2
28,19,0,2,0,0,3,1,0,0,0,0,3,11,0,0,36,0.888888889,0,0,3781,0,3
88,20,0,3,0,0,5,1,0,0,0,1,3,10,10,0,173,0.300578035,0,0,5857,1,5
22,15,0,1,0,0,2,0,0,0,0,0,12,12,0,0,11,0.909090909,0,1,4798,0,2
61,15,0,2,0,0,4,1,0.114754098,0,0,0,3,24,24,1,25,0.2,0,0,9156,1,8
29,20,0,2,0,0,3,0,0.068965517,0.1,0,0,7,8,0,0,46,0.456521739,0,1,7298,0,5
60,16,0,2,0,0,5,0,0.05,0,0,0,5,28,28,1,10,0,0,0,8348,1,10
43,19,0,2,0,0,6,1,0,0,0,0,3,11,5,1,11,1,0,1,5028,1,0
77,20,0,2,0,0,4,1,0,0,0,0,3,12,10,0,65,1,0,1,2221,0,4
30,15,0,1,0,0,4,0,0.033333333,0.066666667,0,1,3,7,5,0,184,0.913043478,0,1,-1,1,0
33,15,0,2,0,0,5,0,0.03030303,0,0,0,4,6,5,0,43,1,0,0,9874,1,5
15,4,0,1,0,0,3,0,0.066666667,0.25,0,0,1,3,3,0,56,0,0,1,-1,1,4
45,18,0,3,0,0,3,1,0,0,0,0,3,15,15,0,37,0.567567568,0,0,3103,1,4
52,18,0,2,1,1,3,1,0,0,0,0,3,16,16,0,114,0.929824561,0,1,8752,0,5
116,42,1,4,1,3,4,0,0.163793103,0,1,0,3,17,17,0,51,1,0,1,3992,1,0
51,24,0,2,0,0,5,0,0,0,0,0,20,20,6,0,4,0.25,0,1,7192,1,2
43,18,0,2,0,0,4,1,0,0,0,0,3,10,10,0,147,0.802721088,0,0,9201,0,6
27,18,0,2,0,0,3,0,0,0,0,1,5,6,0,0,126,0.896825397,0,0,6910,0,5
78,44,0,5,0,0,4,0,0,0,0,0,1,17,17,1,21,0.19047619,0,1,5627,1,5
122,46,1,5,1,3,5,1,0.172131148,0,1,0,3,17,17,0,51,1,0,1,3993,1,0
21,13,0,2,0,0,3,1,0,0,0,0,3,6,0,0,235,0.982978723,0,0,3902,0,3
29,20,0,2,0,0,3,0,0.068965517,0.1,0,0,5,11,0,0,8,1,0,0,1338,1,6
111,24,1,2,0,0,3,0,0.198198198,0.083333333,0,0,4,28,28,1,103,0.932038835,0,1,7053,1,1
79,22,0,3,0,0,6,0,0.075949367,0,0,0,7,10,10,0,14,0.357142857,0,1,6322,1,5
82,16,0,2,0,1,6,1,0,0,0,0,3,13,13,0,143,0.895104895,0,0,7840,0,5
27,18,0,2,0,0,3,1,0,0,0,0,3,10,0,0,65,0.630769231,0,1,-1,0,3
45,17,0,2,0,0,5,1,0.022222222,0,0,0,3,9,9,0,43,0.976744186,0,1,12560,0,6
128,14,1,2,0,0,5,0,0.4453125,0.142857143,0,1,3,49,49,1,4,1,1,1,276,1,0
73,28,0,2,0,0,7,0,0.164383562,0.142857143,0,0,9,14,10,0,64,0.375,0,1,7446,0,8
51,27,0,5,0,0,4,1,0,0,0,1,3,6,5,1,0,0,1,1,7,1,0
42,11,0,2,0,0,6,1,0,0,0,0,3,9,9,0,82,0.914634146,0,1,-1,1,5
29,20,0,2,0,0,3,0,0.034482759,0.05,0,0,5,11,0,0,0,0,1,1,1350,1,6
62,17,0,4,1,1,3,0,0.096774194,0.352941176,0,0,5,8,8,0,154,0.948051948,0,1,-1,0,0
75,35,0,2,0,0,4,0,0,0,1,0,10,20,10,0,133,0.676691729,0,1,7620,0,5
41,17,0,2,0,0,4,0,0,0,0,0,2,10,10,0,237,0.945147679,0,0,6429,0,5
81,17,0,3,0,0,4,1,0.049382716,0,0,0,3,9,9,0,131,0.984732824,0,0,4778,0,5
56,19,0,3,0,0,4,1,0.035714286,0,0,0,3,11,10,0,125,0.824,0,1,5311,1,2
77,22,1,1,1,1,5,0,0.181818182,0,0,0,18,24,24,0,0,0,0,1,3426,1,1
84,16,0,2,1,1,6,0,0.095238095,0,0,1,5,30,30,1,10,0,0,0,8347,1,10
50,18,0,2,0,0,4,0,0,0,0,0,5,12,12,0,558,0.73655914,0,1,6071,0,5
31,23,0,2,0,0,3,1,0,0,0,0,3,15,0,0,49,0.693877551,0,1,2610,0,4
127,50,1,4,1,3,4,0,0.196850394,0,1,1,3,17,17,0,51,1,0,1,3992,1,0
77,23,1,1,0,0,5,0,0.246753247,0,0,0,19,32,32,0,30,0.966666667,0,1,5767,1,2
55,28,0,3,0,0,3,1,0,0,0,0,3,8,8,0,52,0.923076923,0,1,5075,0,4
35,21,0,2,0,0,3,0,0.085714286,0.142857143,0,0,4,12,6,0,0,0,1,1,76,1,0
30,23,0,2,0,0,2,0,0.1,0.130434783,0,0,8,10,0,0,14,0.071428571,0,1,7295,1,5
41,10,0,1,0,0,4,0,0,0,0,1,6,9,9,0,196,0.719387755,0,0,4673,0,9
94,28,1,3,0,0,6,0,0.265957447,0,0,1,3,32,32,0,31,0.032258065,0,0,1016,1,2
37,22,0,2,0,0,3,1,0,0,0,0,3,14,7,0,204,0.995098039,0,1,7587,0,5
38,13,0,1,0,0,5,0,0,0,0,1,9,9,8,0,23,0.260869565,0,1,4370,1,0
55,22,0,2,0,0,4,1,0,0,0,0,3,14,6,0,118,0.711864407,0,1,7965,0,4
52,27,0,3,0,0,3,1,0.019230769,0.037037037,0,0,3,19,6,0,194,0.989690722,0,1,3862,0,3
43,18,0,3,0,0,4,0,0,0,0,0,1,9,6,0,560,0.910714286,0,0,7129,1,7
47,14,0,2,0,0,5,0,0,0,0,0,10,10,5,0,106,0.933962264,0,0,9095,0,6
31,18,0,2,0,1,3,0,0.129032258,0.222222222,0,0,6,7,1,0,52,0.807692308,0,1,5158,0,8
20,13,0,2,0,0,2,0,0,0,0,0,6,6,0,0,215,0.604651163,0,1,7670,0,4
40,31,0,3,0,0,3,0,0,0,0,1,5,12,0,0,11,0.909090909,0,1,8195,1,4
22,15,0,2,0,0,2,0,0.090909091,0.133333333,0,0,4,6,0,0,8,0.875,0,1,5158,0,8
23,14,0,2,0,0,3,0,0,0,0,0,2,3,0,0,22,1,0,0,711,0,2
38,18,0,2,0,0,4,1,0,0,0,0,3,10,6,0,124,0.766129032,0,0,9205,0,6
54,15,0,3,0,0,6,0,0.074074074,0,0,0,3,8,8,0,0,0,1,1,10616,0,5
39,31,0,2,0,0,3,0,0,0,0,0,2,11,0,1,47,0,0,1,-1,1,1
50,15,0,2,0,0,3,1,0,0,0,0,3,7,7,0,193,0.932642487,0,0,5887,0,6
25,16,0,2,0,0,3,1,0,0,0,0,3,8,0,0,246,0.959349593,0,0,8707,0,5
28,21,0,2,0,0,2,0,0.214285714,0.285714286,0,0,8,8,0,1,13,0,0,0,6170,1,3
74,19,0,2,0,0,5,0,0,0,0,1,14,14,11,0,88,0.897727273,0,0,-1,0,5
39,17,0,1,0,0,4,0,0,0,0,0,13,13,9,0,13,0.846153846,0,1,-1,1,0
22,14,0,2,0,0,3,1,0,0,0,0,3,6,0,0,14,0.928571429,0,0,-1,0,1
31,19,0,2,0,0,4,1,0,0,0,1,3,6,2,0,728,0.995879121,0,1,7053,0,2
58,20,0,2,0,0,4,1,0,0,0,0,3,12,7,3,320,1,0,1,6195,1,5
50,16,0,1,0,0,4,0,0,0,0,0,12,12,8,0,56,0.464285714,0,0,1791,0,5
33,25,0,2,0,0,3,0,0,0,0,0,3,6,0,0,0,0,1,1,49,1,0
30,10,0,2,0,0,4,1,0,0,0,1,1,6,6,0,25,0.2,0,1,3251,0,4
32,14,0,2,0,0,5,0,0.0625,0,0,0,7,7,6,0,30,0.866666667,0,1,-1,1,1
33,12,0,2,0,0,3,0,0,0,0,0,8,8,7,0,1,0,0,1,2416,1,2
64,14,0,2,0,0,4,1,0,0,0,0,3,10,10,0,71,0.873239437,0,0,4916,0,5
41,32,0,2,0,0,3,0,0.170731707,0.21875,0,0,13,14,0,0,33,0.424242424,0,1,1546,1,2
87,18,0,7,0,0,9,1,0.011494253,0,0,0,3,8,8,0,34,0.705882353,0,1,7647,0,2
76,49,0,4,0,0,4,0,0.026315789,0.040816327,0,0,1,9,8,1,13,1,0,1,5451,1,4
54,26,0,3,0,0,5,0,0.111111111,0,0,0,8,13,6,0,33,0.151515152,0,1,7296,1,5
